DATE,TIME,FC_SSITC_TEST,FETCH_FILTER,CO2,FC,H2O,G1,G2,H,H_SSITC_TEST,LE,LE_SSITC_TEST,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,ALB,LW_IN,LW_OUT,NDVI,NDVIref,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,TS5,TS10,TS20,TS40,SALINITY,WTD,MO_LENGTH,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WD,WS,WS_MAX,ZL,GPP,NEE,RECO
4/21/16,13:15,4,0,406.0171676,NaN,5.551431243,NaN,NaN,202.3232939,1,109.2484382,1,101.2424997,18.8,22.22399001,0.918498998,21,17.01825913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1422.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.037,-174.0756821,2.534395616,0.724512935,3.36751953,0.632931461,180.2878647,4.390206682,11.435812,-0.080424789,NaN,-0.466979395,NaN
4/21/16,13:45,6,1,407.1153281,-0.509385587,6.399055749,NaN,NaN,155.1406464,1,210.8769429,1,101.1719068,23.3,21.44456732,0.515077729,20.1,15.30308934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1357.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.044,-44.36114703,0.948080603,0.420453387,1.045241904,0.539429063,155.3329697,7.883119645,10.84427166,-0.315591479,NaN,-0.496256236,NaN
4/21/16,14:15,7,0,406.5057853,NaN,6.48203143,NaN,NaN,119.6179826,1,127.7117116,1,101.1293394,23.7,21.34546419,0.465203133,20.1,15.22328153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1248.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.048,-22.59940179,0.747653033,0.307997534,0.95150817,0.475199398,152.3172073,7.344064545,9.755200386,-0.619485424,NaN,-0.717483628,NaN
4/21/16,14:45,2,1,406.6489192,0.799962999,6.808193341,NaN,NaN,113.5200728,1,127.7133711,1,101.0800996,25.7,20.93025013,0.436184279,19.7,14.50207779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1118.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.052,-40.7665539,0.778381999,0.368507219,1.100273393,0.500804642,154.0078125,7.553135709,9.830643654,-0.343418775,NaN,0.899624031,NaN
4/21/16,15:15,4,1,407.2348994,0.259147362,7.238622156,NaN,NaN,132.7544008,1,160.1865647,1,101.0449131,26.7,21.39792556,0.445363345,20.2,14.70514266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,973.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.055,-61.94921698,1.029204923,0.446413648,0.75922175,0.532000055,160.3580093,6.954512652,9.669973373,-0.225991557,NaN,0.14560304,NaN
4/21/16,15:45,1,1,407.2324277,0.410008162,7.377426905,NaN,NaN,84.75253716,1,151.278175,1,101.0149631,26.9,21.56662357,0.357259283,20.4,14.82657336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,816.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.058,-78.22512729,0.822964052,0.415524768,0.697929587,0.466019512,159.681839,6.964850899,9.383400917,-0.178970626,NaN,0.394653687,NaN
4/21/16,16:15,1,1,407.156693,0.548778987,7.662285616,NaN,NaN,40.48958048,1,90.69683752,1,100.9828829,27.7,21.77263802,0.291116453,20.6,14.82563863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,647.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.061,-62.04818864,0.965224277,0.300716587,0.87229014,0.409981375,157.601181,6.511772721,9.173995972,-0.225631083,NaN,0.607131433,NaN
4/21/16,16:45,9,0,407.2413192,NaN,7.903381954,NaN,NaN,8.007092662,2,70.36304653,1,100.9527418,28.4,21.89888786,0.508844447,20.6,14.68209879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.064,-225.0503044,0.872527242,0.269170215,0.880141226,0.327375202,155.5600357,5.820427576,8.659598351,-0.062208314,NaN,-0.085623417,NaN
4/21/16,17:15,1,1,408.1869533,0.506581412,8.180538513,NaN,NaN,-12.32873258,2,37.8003433,1,100.9539404,30.5,21.54833806,0.250664676,20.2,13.94280253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,275.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.067,41.92765572,0.727883223,0.177507442,0.362598447,0.214877083,157.3041916,5.435002749,7.266849995,0.333908485,NaN,0.318350593,NaN
4/21/16,17:45,1,0,408.6745375,0.423290165,7.399628824,NaN,NaN,-10.06176646,1,18.37282432,1,100.9471011,27.2,21.65330144,0.327186416,20.3,14.68508635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.07,4.665219142,0.438486537,0.079790513,0.288116089,0.150353991,164.2896957,4.804270851,6.069299221,3.00093084,NaN,0.15423054,NaN
4/21/16,18:15,6,0,409.9095751,0.384455361,7.000219145,NaN,NaN,-2.804086508,6,NaN,8,100.9489425,26.1,21.76393123,0.331414455,20.1,14.74443658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.072,6.834854119,0.345810255,0.05917394,0.596773832,0.090461116,171.4667435,4.788957075,5.720385075,2.048324625,NaN,0.34299749,NaN
4/21/16,18:45,7,0,412.3515256,NaN,6.39633838,NaN,NaN,-8.215430823,5,4.005341214,5,100.967482,23.2,22.12000846,0.759120766,20.5,15.6625074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.074,12.06817318,0.547334097,0.102342548,0.424441834,0.055939053,196.2055359,3.501773219,4.752510548,1.16007616,NaN,0.353952362,NaN
4/21/16,19:15,7,0,411.3845822,NaN,5.557536496,NaN,NaN,0.350596241,6,-5.987973519,3,101.0000994,19.8,22.322137,0.74648514,20.7,16.53571266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.077,-143.1267103,0.476420458,0.081554201,0.312861496,0.065067369,220.4820709,3.822855112,4.786020279,-0.097815425,NaN,0.278071269,NaN
4/21/16,19:45,7,0,413.2888391,NaN,5.442027011,NaN,NaN,-8.18604486,3,8.034769037,3,101.0294373,19.5,21.86467348,0.823324002,20.4,16.32748494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.079,1.167385526,0.373196886,0.046925042,0.206183595,0.086699214,219.9890289,3.688189276,4.60569334,11.99261057,NaN,0.29062812,NaN
4/21/16,20:15,6,0,419.3070177,-0.638905151,6.069586022,NaN,NaN,0.01363619,6,-5.606221777,4,101.0444776,24.4,20.36661034,1.284110015,18.9,14.11887546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.081,-4569.506767,0.889761828,0.087658506,0.538751712,0.149347052,221.6881943,3.82164568,5.477950096,-0.003063788,NaN,0.39265341,NaN
4/21/16,20:45,4,1,419.2996111,1.246071461,6.145221646,NaN,NaN,-30.74191747,1,8.443226818,1,101.0518168,24.2,20.56843246,0.472697037,19.1,14.31357559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.083,19.83936112,0.611347174,0.187504961,0.550777596,0.240674669,237.8263474,5.948568529,8.549782753,0.705667885,NaN,1.135519042,NaN
4/21/16,21:15,1,1,420.2009435,1.252568191,7.022038403,NaN,NaN,-52.43010765,1,17.47245637,1,101.0640047,29.7,19.69677008,0.389031482,18.1,12.55929585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.084,33.53662284,0.759669217,0.266804354,0.537917606,0.346948814,244.2223492,5.824454464,9.159566879,0.417454079,NaN,1.271205607,NaN
4/21/16,21:45,1,1,420.3889074,0.794378478,7.395048983,NaN,NaN,-23.65829095,1,4.923826247,2,101.0728208,33,19.01251447,0.346298308,17.4,11.51165859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.082,27.36752698,0.473235186,0.191221697,0.437351964,0.231517405,236.3386269,4.891073913,6.852324486,0.511555173,NaN,0.913373993,NaN
4/21/16,22:15,2,1,419.6735013,0.995387819,7.594575579,NaN,NaN,-30.08989904,1,9.38935874,1,101.0745344,35,18.61800345,0.269950914,17,10.92083473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.079,35.27707781,0.574886952,0.225471855,0.493341506,0.279999115,242.3163891,5.003316841,7.513321877,0.396858268,NaN,0.804028243,NaN
4/21/16,22:45,1,1,419.5951275,0.724192744,7.649969832,NaN,NaN,-30.48228649,1,11.28761307,1,101.0773691,35.9,18.3615426,0.265287911,16.7,10.58991409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.05,18.42249708,0.543227877,0.182344674,0.556950224,0.282869116,248.494709,4.713491112,7.769485951,0.759940411,NaN,0.667073882,NaN
4/21/16,23:15,1,1,420.2709727,0.737795483,7.633981722,NaN,NaN,-27.36997309,1,12.18277175,1,101.0844605,36.5,18.15197033,0.235070981,16.5,10.37355614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.098,28.24990268,0.560248166,0.202846738,0.487278598,0.313636437,255.2521401,4.789196523,7.277457714,0.49210789,NaN,0.923162734,NaN
4/21/16,23:45,1,1,420.3351352,1.168033945,7.619252139,NaN,NaN,-39.16659686,1,24.12624024,1,101.0773576,36,18.28782642,0.200551165,16.6,10.51416997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,45.4809531,0.746045256,0.267901345,0.533010544,0.406055786,263.520133,4.784473369,7.696912766,0.305226673,NaN,1.073303627,NaN
4/22/16,0:15,1,1,421.1029743,0.521349691,7.703607225,NaN,NaN,-18.81407612,1,13.36507386,1,101.0834573,37.2,17.95726822,0.276894584,16.3,10.14439961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06,21.35503176,0.490697674,0.163080899,0.577172913,0.257147875,259.0745621,3.416111273,5.692491531,0.652773555,NaN,0.517566585,NaN
4/22/16,0:45,1,1,421.4970248,0.648446395,7.750222937,NaN,NaN,-13.82959013,1,9.793462943,1,101.0815567,38,17.82551295,0.187820856,16.1,9.902947168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034,17.99538853,0.413705359,0.139007502,0.353678408,0.218612876,257.6137781,3.637395368,5.523489475,0.776087717,NaN,0.434061369,NaN
4/22/16,1:15,1,0,421.8987325,0.848960699,7.820756349,NaN,NaN,-14.41692558,1,9.192712318,1,101.0664658,38.7,17.67253784,0.178858473,16,9.736070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03,12.38413657,0.437189903,0.12445374,0.497132158,0.219455251,259.5979347,3.786491383,5.27333355,1.128056035,NaN,0.350657509,NaN
4/22/16,1:45,1,1,422.1631874,1.608652872,7.903972575,NaN,NaN,-22.83372568,1,11.44532175,1,101.0715616,39,17.75470101,0.241042565,16,9.688422656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014,15.79622234,0.62978805,0.15731061,0.509733229,0.287482581,267.4281673,4.364117433,6.781847,0.885401566,NaN,0.486271081,NaN
4/22/16,2:15,1,1,423.1063681,1.143241255,7.958584581,NaN,NaN,-15.81489575,1,6.83153712,1,101.0839616,39.2,17.77580777,0.150801744,16.1,9.711277101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013,21.66968121,0.438290075,0.154658806,0.322321678,0.242653406,272.2338131,4.01269446,6.062530041,0.645464041,NaN,0.495858329,NaN
4/22/16,2:45,1,1,423.6586777,0.676842055,7.951514937,NaN,NaN,-12.47445337,1,5.219400068,1,101.0812461,38.7,17.96547174,0.167782227,16.3,9.902097072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013,16.69313667,0.40811702,0.130997793,0.357160788,0.209497235,274.9223223,3.539922656,5.085420132,0.837889264,NaN,0.401355281,NaN
4/22/16,3:15,2,1,425.352667,1.26894791,8.01420164,NaN,NaN,-13.13497507,1,5.748516413,1,101.0716139,39.8,17.65321745,0.211450625,16,9.561361496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013,15.07809194,0.461229119,0.128831252,0.814143278,0.193189552,289.7095814,3.176374548,4.831368446,0.927637267,NaN,0.436320235,NaN
4/22/16,3:45,1,1,425.0784074,1.029073381,8.004339245,NaN,NaN,-12.33169057,1,5.331934695,1,101.0715572,39.2,17.88990984,0.160676433,16.2,9.766167853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,16.07057969,0.591505414,0.128853506,0.309051837,0.206522567,286.5639477,2.825216978,4.471410275,0.870410419,NaN,0.543968257,NaN
4/22/16,4:15,1,1,426.684505,1.400899101,8.163719515,NaN,NaN,-13.95904156,1,6.042030096,2,101.0854128,40.4,17.75500757,0.173035984,16,9.466065172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011,25.12777426,0.438012132,0.15584479,0.315866902,0.210699548,282.8023214,2.841317678,4.978530407,0.556714648,NaN,0.484842956,NaN
4/22/16,4:45,3,1,426.8225523,0.53599964,8.534295324,NaN,NaN,-6.780483867,3,0.645191349,3,101.0817529,42.2,17.83889912,0.115963982,16.1,9.232102238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,44.88249633,0.49860737,0.148641327,0.378468026,0.160028822,292.9241695,2.34269637,3.757488251,0.311702805,NaN,0.361986453,NaN
4/22/16,5:15,8,0,428.6742574,NaN,8.813987474,NaN,NaN,NaN,5,NaN,7,101.0745381,44.9,17.44900558,0.210099188,15.7,8.604310661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,535.1934851,1.161972465,0.271872434,0.558751541,0.08790794,40.76480103,0.759349956,3.072785378,0.026143816,NaN,0.441066484,NaN
4/22/16,5:45,6,0,431.2817789,NaN,9.496483525,NaN,NaN,NaN,6,NaN,6,101.0661228,51.8,16.59071191,0.664128882,14.9,7.193053466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006,528.1802906,2.258230846,0.633281446,0.916434058,0.191571291,75.26397705,1.190131718,3.785887003,0.026494741,NaN,0.62647283,NaN
4/22/16,6:15,6,1,429.7694777,1.091631157,9.094077646,NaN,NaN,-0.663340291,6,2.989974025,5,101.0778417,49.7,16.75758947,0.333122103,15,7.54922716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,54.00559156,0.386951534,0.072845524,0.279219014,0.052310978,196.0795288,1.743042435,2.619875908,0.25915835,NaN,1.232774039,NaN
4/22/16,6:45,3,0,430.3615365,1.300023811,9.641623531,NaN,NaN,-2.771170556,3,7.442228694,3,101.0794029,49.4,17.6425382,0.399795708,15.8,7.946385321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,1.44794949,0.488073959,0.035109609,0.712334722,0.066171534,250.5060005,1.250240332,2.307594299,9.667464298,NaN,0.45988751,NaN
4/22/16,7:15,8,0,432.2682886,NaN,10.28512434,NaN,NaN,-1.884401068,5,4.8178,3,101.1057698,51.2,18.1683759,0.145527971,16.3,7.882909226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.001,38.65624967,0.779827691,0.092261181,0.604084288,0.056667445,246.3035584,1.777421871,3.415184736,0.362166535,NaN,0.31269561,NaN
4/22/16,7:45,7,0,426.6460228,NaN,11.46997511,NaN,NaN,-3.624395603,5,NaN,8,101.1122737,56,18.63055778,0.236249206,16.7,7.269207974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.004,2101.854361,1.822114487,0.43460867,0.476589224,0.169850093,238.521595,1.02614448,3.702892065,0.006660785,NaN,0.276059763,NaN
4/22/16,8:15,6,1,422.4729616,2.026762387,11.7486488,NaN,NaN,-4.208553176,5,16.3328964,5,101.1040946,57.4,18.80235907,0.179888773,16.8,7.077529215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.007,84.14194949,1.098086865,0.156256015,0.983506385,0.073117137,225.7173882,2.097653952,3.723932505,0.166385496,NaN,1.930500005,NaN
4/22/16,8:45,4,1,422.3206491,0.623097702,12.1667916,NaN,NaN,-1.112385943,6,6.83940592,4,101.125089,57.6,19.29222773,0.093654196,17.3,7.244381519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,184.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011,75.24697252,0.389287642,0.096605375,0.405176022,0.135844014,248.2967701,1.457366543,2.548375368,0.186053997,NaN,0.519548115,NaN
4/22/16,9:15,1,1,423.7464252,1.208815726,12.92436828,NaN,NaN,0.277212906,1,40.06283402,1,101.1238168,60.7,19.51936039,0.257121552,17.5,6.790185305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.014,-1037.047868,0.41791575,0.145744991,0.474680534,0.182122029,216.322525,2.135538133,3.213114262,-0.013499859,NaN,1.324354491,NaN
4/22/16,9:45,6,1,421.4880777,0.198716645,12.80032024,NaN,NaN,20.16511462,1,50.80730518,1,101.1146192,57,20.26475527,0.215270952,18.3,7.767931813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.017,-26.34409031,0.353219385,0.178865916,0.474710474,0.242636554,230.8090172,1.916086795,2.875734806,-0.531428485,NaN,0.183593124,NaN
4/22/16,10:15,6,1,422.5598073,0.446199501,13.02129471,NaN,NaN,25.88805718,1,51.38290935,1,101.1085165,56.1,20.70010431,0.252402997,18.7,8.108409734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.017,-26.72140539,0.449813746,0.19531629,0.550414594,0.267419185,214.109951,2.320300691,3.570059538,-0.523924539,NaN,0.562025275,NaN
4/22/16,10:45,4,1,418.0433677,NaN,12.57778415,NaN,NaN,46.30993763,1,62.91687237,1,101.0951256,50.6,21.67796584,0.362308091,19.6,9.589119181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,714.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.014,-21.49739942,0.394804232,0.220511304,0.497997367,0.344406737,216.2663612,2.819576076,4.109111786,-0.651241563,NaN,-0.669837696,NaN
4/22/16,11:15,2,1,411.8941185,4.030558272,12.20113858,NaN,NaN,138.7433297,1,95.1926284,1,101.1025749,44.2,22.95068834,0.565057446,21.2,11.82294418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1189.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015,-6.921100806,0.850475151,0.217952705,1.019878567,0.439955225,252.6653519,1.402605354,3.514426708,-2.020632323,NaN,-0.78981008,NaN
4/22/16,11:45,4,0,410.2860333,NaN,12.35253704,NaN,NaN,NaN,1,NaN,2,101.0419541,43.6,23.2960133,0.431611497,21.4,12.08082067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1373.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,-27.17403341,0.855853259,0.299243687,0.908486527,0.367781789,116.4923096,2.093301344,4.172520638,-0.511333735,NaN,-0.841464779,NaN
4/22/16,12:15,7,0,412.3943223,NaN,12.77059486,NaN,NaN,NaN,3,NaN,3,100.9864273,46.6,22.84150814,0.599835461,20.8,11.07035585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,-18.42514781,0.65786497,0.231683909,0.500391902,0.273734837,110.0169373,3.333826002,5.364312172,-0.754132349,NaN,-0.932747331,NaN
4/22/16,12:45,4,0,416.0233353,NaN,13.28293953,NaN,NaN,NaN,1,NaN,1,100.9653179,52.5,21.83018766,0.476208512,19.7,9.271180376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1449.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.045,-18.68038142,0.72021562,0.164290829,0.327182755,0.222564968,103.4840088,3.216515714,5.717110157,-0.747040421,NaN,-0.854777067,NaN
4/22/16,13:15,5,0,411.0208319,NaN,13.06931826,NaN,NaN,NaN,3,NaN,3,100.9270365,51.9,21.82891077,0.672149182,19.7,9.388289725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1404.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032,-35.15369075,0.776169073,0.257835322,0.451035473,0.268899605,107.9723663,3.669510296,6.042192936,-0.397340925,NaN,-0.493984082,NaN
4/22/16,13:45,7,0,400.5546432,NaN,12.29268944,NaN,NaN,47.77647372,2,182.8380391,2,100.8537408,42.1,23.81767654,0.496527873,21.9,12.74332103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.026,-113.1771012,1.12335091,0.387996648,0.912160744,0.401560167,128.4493866,5.074066275,8.637810707,-0.123470206,NaN,-0.377371154,NaN
4/22/16,14:15,1,1,400.455854,-0.119594624,12.13388289,NaN,NaN,4.090602135,1,72.65652662,1,100.7985652,43.2,23.20646016,0.226851149,21.2,12.03482491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,918.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019,-325.5740854,0.696429732,0.243233888,0.509062654,0.302055188,123.1899872,5.455199114,7.946166515,-0.042942607,NaN,-0.14386549,NaN
4/22/16,14:45,7,0,400.9607545,NaN,11.84624518,NaN,NaN,-10.59732341,6,48.53305723,1,100.756663,44.2,22.51320454,0.504637703,20.5,11.37979049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,402.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018,76.33073537,0.880474265,0.206019247,0.673219722,0.296316384,126.1264343,5.085239387,7.757339001,0.18317654,NaN,-0.639102854,NaN
4/22/16,15:15,7,0,404.0161613,NaN,11.5997149,NaN,NaN,NaN,3,NaN,3,100.7490585,48.5,20.76640234,0.522175256,18.8,9.564951225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.017,46.35613188,0.607967924,0.190289568,0.336361787,0.190603639,109.210144,4.209396245,6.088270187,0.301642942,NaN,-0.495810113,NaN
4/22/16,15:45,5,1,407.3316835,1.317281935,11.18206386,NaN,NaN,-7.141898407,3,14.51197482,3,100.7487069,47.8,20.52060341,0.443153181,18.5,9.535157318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016,89.78368905,0.972545599,0.190679478,0.832018786,0.127124022,132.3968048,2.57134734,5.279586792,0.155752121,NaN,1.375553829,NaN
4/22/16,16:15,3,1,406.9291947,0.63100205,11.05381512,NaN,NaN,-16.14590015,3,26.4715938,3,100.6961355,43.7,21.6479831,0.359220274,19.7,10.98878838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015,10.66581167,0.500382877,0.123055262,0.534483753,0.170081608,143.3117752,4.754795451,6.260440826,1.31119885,NaN,0.732839407,NaN
4/22/16,16:45,1,1,407.8139283,0.652282288,11.77506952,NaN,NaN,-17.20095724,2,26.69028937,1,100.6724115,47.5,21.33053538,0.399021751,19.4,10.07921763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014,17.82163652,0.623413752,0.149144395,0.533974923,0.210774314,157.4562759,4.94909274,6.600295544,0.784776414,NaN,0.611463663,NaN
4/22/16,17:15,3,1,408.8792559,2.414050322,11.93136739,NaN,NaN,-29.98418116,3,53.28798914,3,100.6720485,50.4,20.78025223,0.286335948,18.7,9.161209487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,150.0015753,1.63761163,0.365056088,1.045521932,0.294994771,172.9260025,2.497986078,5.747844696,0.093252354,NaN,2.433669542,NaN
4/22/16,17:45,2,1,410.965573,2.432103982,13.7932157,NaN,NaN,-47.39036434,4,-9.2445857,4,100.7267753,54.5,22.04915879,0.779172633,19.7,8.880814887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,93.04700749,1.351243447,0.362442079,1.171948302,0.414921838,248.4583149,5.362905377,10.26791191,0.15035411,NaN,2.551512286,NaN
4/22/16,18:15,8,0,414.0296079,NaN,16.73630102,NaN,NaN,-9.965852283,1,NaN,7,100.7254075,82.5,20.28203442,0.356585204,17.8,3.074645426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008,40.38807374,0.741602675,0.163139095,0.94086653,0.222160681,227.2873383,4.115389944,6.596994877,0.346438904,NaN,0.319432505,NaN
4/22/16,18:45,5,1,415.7110214,0.706194116,16.92762032,NaN,NaN,-2.422725391,5,-1.956498189,5,100.6891533,95.3,19.40595187,0.185536196,17,0.789659845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007,25.10391357,0.442008655,0.086909635,0.4968598,0.070826537,212.6837044,2.620072077,3.705113888,0.55740313,NaN,0.335187242,NaN
4/22/16,19:15,5,0,418.0680883,0.32090627,16.91349971,NaN,NaN,-1.390364716,5,0.851949605,6,100.654274,99.4,19.05166933,0.230912351,16.7,0.099125311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,7.747166651,0.37822067,0.048815075,0.456386195,0.028593322,206.8880882,2.023966582,2.771984339,1.806466884,NaN,0.292607776,NaN
4/22/16,19:45,7,0,421.5121424,NaN,17.09808012,NaN,NaN,0.775568228,6,NaN,7,100.6543495,100,18.75082014,0.25591715,16.4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,-50.63816405,0.235110707,0.075131994,0.786179205,0.035417812,226.0828056,2.178808453,2.920724869,-0.276412075,NaN,0.268506592,NaN
